id,title,title_japanese,type,source,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,rating,duration,year,season,genres,studios,image_url,synopsis
59,Chobits,ちょびっツ,TV,Manga,26,Finished Airing,2002-04-03T00:00:00+00:00,2002-09-25T00:00:00+00:00,7.39,266057,2638,504,516730,4407,PG-13 - Teens 13 or older,24 min per ep,2002,spring,"Comedy, Drama, Romance, Sci-Fi, Ecchi",Madhouse,https://cdn.myanimelist.net/images/anime/4/24648.jpg,"When computers start to look like humans, can love remain the same?

Hideki Motosuwa is a young country boy who is studying hard to get into college. Coming from a poor background, he can barely afford the expenses, let alone the newest fad: Persocoms, personal computers that look exactly like human beings. One evening while walking home, he finds an abandoned Persocom. After taking her home and managing to activate her, she seems to be defective, as she can only say one word, ""Chii,"" which even"
60,Chrno Crusade,クロノクルセイド,TV,Manga,24,Finished Airing,2003-11-25T00:00:00+00:00,2004-06-10T00:00:00+00:00,7.6,107544,1745,1196,238574,1971,R - 17+ (violence & profanity),23 min per ep,2003,fall,"Action, Romance, Supernatural",Gonzo,https://cdn.myanimelist.net/images/anime/13/14141.jpg,"The 1920s was a decade of great change and upheaval, with monstrous demons appearing across America. To combat this menace, the holy organization known as the Order of Magdalene was established. The organization's New York branch is home to the young and reckless Sister Rosette Christopher, as well as her partner Chrno. Tasked with the extermination of demonic threats, the renowned team is excellent at their job, despite causing extensive collateral damage on their missions.

However, both Roset"
61,D.N.Angel,Ｄ・Ｎ・ＡＮＧＥＬ,TV,Manga,26,Finished Airing,2003-04-03T00:00:00+00:00,2003-09-25T00:00:00+00:00,7.16,101411,3916,1454,192165,1302,PG-13 - Teens 13 or older,23 min per ep,2003,spring,"Action, Comedy, Fantasy, Romance",Xebec,https://cdn.myanimelist.net/images/anime/1126/98904.jpg,"Daisuke Niwa is a clumsy, block-headed, and wimpy middle school student who has few redeeming qualities. On his 14th birthday, he finally decides to confess his love to his longtime crush Risa Harada, but is rejected. 

In an unexpected turn of events, however, Daisuke finds himself transforming into Dark Mousy, the infamous phantom thief, whenever his mind is set on Risa. Though Daisuke is unaware of this strange heritage, his mother is certainly not: since before the boy was born, his mother h"
62,D.C.: Da Capo,D.C.～ダ・カーポ～,TV,Visual novel,26,Finished Airing,2003-07-05T00:00:00+00:00,2003-12-27T00:00:00+00:00,6.72,31651,6376,2793,79370,199,PG-13 - Teens 13 or older,23 min per ep,2003,summer,"Drama, Romance","feel., Zexcs",https://cdn.myanimelist.net/images/anime/4/73936.jpg,"Hatsunejima abounds in mysteries—one of which is the town's unwithering cherry trees that are said to grant the most genuine wishes. There are also rumors of people possessing supernatural powers, like Junichi Asakura, who can see other people's dreams and create sweets out of nothing. Alongside his sister Nemu, he enjoys living in peace with his friends at Kazami Academy but chooses to shroud his identity in secrecy.

His tranquil school life comes to a halt when he finds out that his childhood"
63,DearS,ディアーズ,TV,Manga,12,Finished Airing,2004-07-11T00:00:00+00:00,2004-09-26T00:00:00+00:00,6.55,82472,7504,1719,157450,373,R+ - Mild Nudity,23 min per ep,2004,summer,"Comedy, Romance, Sci-Fi, Ecchi",Daume,https://cdn.myanimelist.net/images/anime/1207/98872.jpg,"One year ago, a UFO containing 150 aliens crash-landed off the shores of Kasai. Because no one could fix their ship, the Japanese Government decided to bestow upon them the designation ""DearS"" and make them into Japanese citizens, teaching them the language, customs, and culture of Japan. However, in order for them to become more familiar with human society, a home-stay program has been enacted to allow them to mingle with other humans.

One misty morning, a truck carrying a capsule that housed "
64,Rozen Maiden,ローゼンメイデン,TV,Manga,12,Finished Airing,2004-10-08T00:00:00+00:00,2004-12-24T00:00:00+00:00,7.41,101860,2572,1289,220591,2144,PG-13 - Teens 13 or older,24 min per ep,2004,fall,"Action, Drama, Supernatural",Nomad,https://cdn.myanimelist.net/images/anime/1424/108431.jpg,"Traumatized by school, Jun Sakurada spends his days at home as a shut-in, purchasing things online, only to send them back before the free trial period ends. So when a note appears on his desk, asking whether or not he would wind something, he assumes it was something he ordered and carelessly circles ""yes,"" changing his life forever.
 
A box arrives with a wind up doll inside, but this is no ordinary toy: after Jun winds her up, she begins walking and talking as if a normal person. With a haugh"
65,Rozen Maiden: Träumend,ローゼンメイデン トロイメント,TV,Manga,12,Finished Airing,2005-10-21T00:00:00+00:00,2006-01-27T00:00:00+00:00,7.61,61512,1730,2237,111487,493,PG-13 - Teens 13 or older,24 min per ep,2005,fall,"Action, Drama, Supernatural",Nomad,https://cdn.myanimelist.net/images/anime/4/10242.jpg,"As the story of Rozen Maiden closes, a new chapter begins in Rozen Maiden: Träumend. Shinku and the other sentient dolls of the Rozen Maiden collection are living life as usual at Jun Sakurada's house. Having settled into his role as Shinku's partner in the deadly Alice Game, Jun overcomes his former fears and prepares to return to school. And although Shinku and the other dolls idly pass the days by in the comfort of Jun's home, dark times lie ahead as a new foe presents herself: Barasuishou, t"
66,Azumanga Daiou The Animation,あずまんが大王 THE ANIMATION,TV,4-koma manga,26,Finished Airing,2002-04-09T00:00:00+00:00,2002-10-01T00:00:00+00:00,8.08,185107,613,626,431161,9542,PG-13 - Teens 13 or older,24 min per ep,2002,spring,Comedy,J.C.Staff,https://cdn.myanimelist.net/images/anime/1066/117358.jpg,"Chiyo Mihama begins her high school career as one of the strangest students in her freshman class—a tiny, 10-year-old academic prodigy with a fondness for plush dolls and homemade cooking. But her homeroom teacher, Yukari Tanizaki, is the kind of person who would hijack a student's bike to avoid being late, so ""strange"" is a relative word.

There certainly isn't a shortage of peculiar girls in Yukari-sensei's homeroom class. Accompanying Chiyo are students like Tomo Takino, an energetic tomboy w"
67,Basilisk: Kouga Ninpou Chou,バジリスク 甲賀忍法帖,TV,Manga,24,Finished Airing,2005-04-13T00:00:00+00:00,2005-09-21T00:00:00+00:00,7.53,81920,2019,1386,204323,1475,R - 17+ (violence & profanity),24 min per ep,2005,spring,"Action, Drama, Romance",Gonzo,https://cdn.myanimelist.net/images/anime/1103/133549.jpg,"For centuries, the Iga and Kouga ninja clans have engaged in a bitter war. But when a ceasefire is ordered by the powerful warlord Ieyasu Tokugawa, the two clans are forced to put down their arms.

Years later, Gennosuke Kouga, heir of the Kouga clan, and Oboro Iga, heir of the Iga clan, have fallen in love. Through marriage, both heirs aim to bring peace to the clans. But their hopes are dashed when flames of rivalry between their clans are reignited, and they are dragged into another war.

Iey"
68,Black Cat,ブラックキャット,TV,Manga,23,Finished Airing,2005-10-07T00:00:00+00:00,2006-03-31T00:00:00+00:00,7.31,133685,3018,995,283911,1857,PG-13 - Teens 13 or older,24 min per ep,2005,fall,"Action, Adventure, Sci-Fi",Gonzo,https://cdn.myanimelist.net/images/anime/1183/133280.jpg,"Completing every job with ruthless accuracy, Train Heartnet is an infamous assassin with no regard for human life. Donning the moniker ""Black Cat"" in the underground world, the elite killer works for the powerful secret organization known only as Chronos.

One gloomy night, the blasé gunman stumbles upon Saya Minatsuki, an enigmatic bounty hunter, and soon develops an odd friendship with her. Influenced by Saya's positive outlook on life, Train begins to rethink his life. Deciding to abandon his"
69,Cluster Edge,CLUSTER EDGE（クラスターエッジ）,TV,Original,25,Finished Airing,2005-10-05T00:00:00+00:00,2006-03-29T00:00:00+00:00,6.36,3286,8729,6831,11833,15,PG-13 - Teens 13 or older,24 min per ep,2005,fall,"Action, Fantasy, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/1980/103243.jpg,"Cluster Edge Academy isn't just any school; it's THE school, where the offspring of the elite come together to prepare for their roles running a world where artificial soldiers and religious sects are major factors in the battle for total control. Which may be part of why new transfer student Agate Fluorite doesn't quite seem to fit in. It's not just that Agate's enthusiastic attitude stands out among the somber, brooding balance of the student body. There's something about him that demands noti"
71,Full Metal Panic!,フルメタル・パニック！,TV,Light novel,24,Finished Airing,2002-01-08T00:00:00+00:00,2002-06-18T00:00:00+00:00,7.59,252132,1787,478,534129,4509,R - 17+ (violence & profanity),24 min per ep,2002,winter,Comedy,Gonzo,https://cdn.myanimelist.net/images/anime/2/75259.jpg,"Mithril, a covert military institution using state-of-the-art technology to combat terrorist operations, assigns a specialized team to a sensitive mission. Under the command of superior officer Melissa Mao, sergeants Sousuke Sagara and Kurz Weber must secretly protect Kaname Chidori—a teenage girl who unconsciously holds breakthrough scientific knowledge and is considered a ""Whispered""—from intelligence agencies and other organizations pursuing her abilities.

While Kurz and Melissa are to assis"
72,Full Metal Panic? Fumoffu,フルメタル・パニック? ふもっふ,TV,Light novel,12,Finished Airing,2003-08-26T00:00:00+00:00,2003-11-18T00:00:00+00:00,8.02,181880,710,911,312721,3037,PG-13 - Teens 13 or older,24 min per ep,2003,summer,"Action, Comedy",Kyoto Animation,https://cdn.myanimelist.net/images/anime/4/75260.jpg,"Sergeant Sousuke Sagara returns to Jindai High School to protect the precious war asset, Kaname Chidori, from any threat. However, his lack of social skills and real-life experience result in comical yet dangerous situations, endangering the peaceful school life Kaname longs for. As Sousuke continues to bring a wide range of weapons to school as a means to solve threats—real or fake—Kaname struggles to fulfill her duty as the student council vice president all while keeping him in check. 

To en"
73,Full Metal Panic! The Second Raid,フルメタル パニック！The Second Raid,TV,Light novel,13,Finished Airing,2005-07-14T00:00:00+00:00,2005-10-20T00:00:00+00:00,7.91,153876,886,1036,274223,1315,R - 17+ (violence & profanity),24 min per ep,2005,summer,,Kyoto Animation,https://cdn.myanimelist.net/images/anime/11/75261.jpg,"After overcoming various tumultuous events, mercenary sergeant Sousuke Sagara of Mithril and ""Whispered"" school girl Kaname Chidori return to their normal high school lives. Sousuke continues his efforts to assimilate with the civilian population and manage his mission at the same time, while Kaname attempts to support his endeavors (even though his antics often drive her up a wall). 

However, as their lives calm, new problems begin to appear. The appearance of an independent terrorist organiza"
74,Gakuen Alice,学園アリス,TV,Manga,26,Finished Airing,2004-10-30T00:00:00+00:00,2005-05-14T00:00:00+00:00,7.65,54024,1576,2304,107079,1516,G - All Ages,25 min per ep,2004,fall,Comedy,Group TAC,https://cdn.myanimelist.net/images/anime/4/18118.jpg,"Mikan Sakura is a normal 10-year-old girl. Optimistic, energetic, and overall a very sweet child, Mikan is the complete opposite of the aloof, intelligent, and somewhat cold-hearted, Hotaru Imai. Despite their glaring differences, the two girls have been best friends for a very long time. So when Hotaru suddenly transfers to Alice Academy, a prestigious school in the city, her best friend is devastated—especially when she hears of the horrible rumors regarding the academy's harsh treatment of st"
75,Soukyuu no Fafner: Dead Aggressor,蒼穹のファフナーDead Aggressor,TV,Original,25,Finished Airing,2004-07-05T00:00:00+00:00,2004-12-27T00:00:00+00:00,7.28,16178,3223,3505,53159,277,PG-13 - Teens 13 or older,24 min per ep,2004,summer,"Drama, Sci-Fi",Xebec,https://cdn.myanimelist.net/images/anime/3/50365.jpg,"Tatsumiyajima is the central island in the middle of a small cluster of islands, in a sleepy backwater of the Japanese isles. Not much happens there, and the island's young people go to school knowing that their lives are likely to remain peaceful and undisturbed. Or so they have been taught... but the truth is different. The fate of mankind is on the line, and Tatsumiyajima is the last line of defense against a hostile and incomprehensible enemy. At the center of it all, fighting for Humanity's"
76,Mahou Shoujo Lyrical Nanoha,魔法少女リリカルなのは,TV,Original,13,Finished Airing,2004-10-03T00:00:00+00:00,2004-12-26T00:00:00+00:00,7.42,44242,2521,2238,111459,1094,PG-13 - Teens 13 or older,25 min per ep,2004,fall,"Action, Comedy, Drama",Seven Arcs,https://cdn.myanimelist.net/images/anime/1052/136283.jpg,"Nanoha Takamachi, an ordinary third-grader who enjoys spending time with her family and friends, rescues an injured ferret that she had dreamed about the night before. The next day, the ferret cries out to her telepathically, asking Nanoha to save him. The ferret reveals himself to be Yuuno Scrya, a mage from another world who is trying to collect the dangerous 21 Jewel Seeds that he accidentally scattered across the world. He enlists Nanoha's help, gifting her the magical wand Raising Heart, an"
